x,y,t,ELEV,DEWP,STP,TEMP
116.1166666,43.95,181,1004.0,8.61,891.9,27.83
118.0333333,43.6333333,181,825.4,9.17,999.9,25.56
122.2666666,43.6,181,180.0,18.33,985.3,25.83
116.4666666,42.1833333,181,1247.0,13.0,869.5,21.56
118.8333333,42.3,181,567.0,15.11,931.1,24.78
120.7,42.3333333,181,401.0,16.33,960.2,24.5
121.7,50.45,182,733.0,16.39,920.3,20.72
123.7166666,49.2,182,288.0,17.28,970.6,25.78
116.8166666,48.6833333,182,556.7,15.78,933.7,23.17
121.9166666,48.7666666,182,739.0,16.33,920.4,23.06
119.9333333,47.1666666,182,997.0,11.17,891.4,23.72
116.9666666,45.5166666,182,840.0,14.39,906.0,24.39
101.0666666,41.95,182,941.0,3.22,894.7,29.61
102.3666666,41.3666666,182,960.0,3.0,999.9,30.0
104.5,40.75,182,1329.0,8.89,856.9,25.67
112.0,43.65,182,966.0,15.72,891.9,22.89
114.15,44.6166666,182,1183.0,14.56,999.9,18.17
110.1333333,42.5333333,182,1223.0,13.83,866.4,22.78
115.0,44.0166666,182,1147.7,14.22,875.2,20.17
106.3833333,41.45,182,1510.0,8.28,838.2,23.89
112.9,42.4,182,1152.0,13.89,875.2,21.28
108.5166666,41.5666666,182,1290.0,16.22,861.2,21.0
110.4333333,41.7,182,1377.0,13.89,999.9,20.06
114.0,41.9,182,1484.0,12.11,843.2,19.44
111.824103,40.851422,182,1083.86,16.56,877.6,18.5
113.0666666,41.0333333,182,1416.0,12.22,999.9,19.28
105.75,39.7833333,182,1143.0,11.83,887.3,26.17
107.4,40.7666666,182,1041.0,17.39,885.5,23.67
107.9833333,39.1,182,1381.0,17.06,852.6,20.72
109.9833333,39.8333333,182,1459.0,15.22,845.8,16.28
117.6,44.5833333,182,997.0,13.83,890.2,23.33
120.9,44.5666666,182,266.0,16.11,971.0,27.83
119.4,43.9833333,182,485.0,18.11,945.8,26.06
116.1166666,43.95,182,1004.0,13.94,890.2,23.22
118.0333333,43.6333333,182,825.4,14.89,999.9,23.06
122.2666666,43.6,182,180.0,18.67,981.8,26.5
116.4666666,42.1833333,182,1247.0,14.78,867.5,19.78
118.8333333,42.3,182,567.0,16.67,927.9,26.28
120.7,42.3333333,182,401.0,16.94,956.8,25.17
121.7,50.45,183,733.0,15.28,918.8,22.44
123.7166666,49.2,183,288.0,18.39,969.6,22.22
116.8166666,48.6833333,183,556.7,17.17,932.4,22.33
121.9166666,48.7666666,183,739.0,15.44,919.0,21.11
119.9333333,47.1666666,183,997.0,14.5,889.8,19.61
116.9666666,45.5166666,183,840.0,14.56,904.1,24.0
101.0666666,41.95,183,941.0,2.17,893.5,29.89
102.3666666,41.3666666,183,960.0,3.33,999.9,30.28
104.5,40.75,183,1329.0,6.22,856.3,26.72
112.0,43.65,183,966.0,10.67,892.2,24.61
114.15,44.6166666,183,1183.0,13.39,869.5,21.5
110.1333333,42.5333333,183,1223.0,10.61,866.4,24.0
115.0,44.0166666,183,1147.7,14.0,873.3,22.11
106.3833333,41.45,183,1510.0,7.56,837.9,25.72
112.9,42.4,183,1152.0,10.56,874.0,23.61
108.5166666,41.5666666,183,1290.0,14.94,860.5,21.83
110.4333333,41.7,183,1377.0,13.44,999.9,20.33
114.0,41.9,183,1484.0,10.61,841.3,20.5
111.824103,40.851422,183,1083.86,14.44,875.7,18.56
113.0666666,41.0333333,183,1416.0,11.89,999.9,19.17
105.75,39.7833333,183,1143.0,9.56,886.2,27.67
107.4,40.7666666,183,1041.0,18.28,884.9,24.06
107.9833333,39.1,183,1381.0,16.94,852.5,21.94
109.9833333,39.8333333,183,1459.0,14.56,844.7,20.11
117.6,44.5833333,183,997.0,15.11,888.1,22.11
120.9,44.5666666,183,266.0,17.39,968.7,24.22
119.4,43.9833333,183,485.0,18.11,943.5,25.17
116.1166666,43.95,183,1004.0,12.72,887.9,24.33
118.0333333,43.6333333,183,825.4,15.78,999.9,21.11
122.2666666,43.6,183,180.0,19.5,978.9,25.83
116.4666666,42.1833333,183,1247.0,14.11,865.2,19.5
118.8333333,42.3,183,567.0,16.5,925.4,23.72
120.7,42.3333333,183,401.0,18.56,953.9,23.17
121.7,50.45,184,733.0,16.39,921.2,18.83
123.7166666,49.2,184,288.0,18.17,970.4,22.0
116.8166666,48.6833333,184,556.7,16.56,936.4,23.56
121.9166666,48.7666666,184,739.0,16.17,919.8,18.56
119.9333333,47.1666666,184,997.0,14.11,891.2,17.0
116.9666666,45.5166666,184,840.0,13.11,907.9,22.33
101.0666666,41.95,184,941.0,6.39,895.8,26.94
102.3666666,41.3666666,184,960.0,4.67,999.9,29.5
104.5,40.75,184,1329.0,8.56,857.6,28.06
112.0,43.65,184,966.0,12.61,893.6,25.33
114.15,44.6166666,184,1183.0,8.78,999.9,24.22
110.1333333,42.5333333,184,1223.0,10.44,867.1,24.89
115.0,44.0166666,184,1147.7,10.61,875.8,24.61
106.3833333,41.45,184,1510.0,4.61,839.5,26.44
112.9,42.4,184,1152.0,8.39,875.0,26.22
108.5166666,41.5666666,184,1290.0,14.22,861.0,25.11
110.4333333,41.7,184,1377.0,10.44,999.9,23.5
114.0,41.9,184,1484.0,9.22,842.7,22.0
111.824103,40.851422,184,1083.86,12.94,875.8,23.67
113.0666666,41.0333333,184,1416.0,9.72,999.9,23.17
105.75,39.7833333,184,1143.0,9.0,887.4,29.5
107.4,40.7666666,184,1041.0,15.61,885.7,24.56
107.9833333,39.1,184,1381.0,14.33,853.2,23.83
109.9833333,39.8333333,184,1459.0,13.67,845.1,24.33
117.6,44.5833333,184,997.0,14.44,890.9,19.0
120.9,44.5666666,184,266.0,16.94,969.8,23.78
119.4,43.9833333,184,485.0,17.78,945.1,23.0
116.1166666,43.95,184,1004.0,10.39,890.5,24.5
118.0333333,43.6333333,184,825.4,13.94,999.9,22.56
122.2666666,43.6,184,180.0,18.61,978.9,25.5
116.4666666,42.1833333,184,1247.0,9.11,865.7,22.5
118.8333333,42.3,184,567.0,16.39,926.0,24.94
120.7,42.3333333,184,401.0,17.67,953.8,23.33
121.7,50.45,185,733.0,15.44,926.9,16.89
123.7166666,49.2,185,288.0,16.11,977.1,18.17
116.8166666,48.6833333,185,556.7,17.78,941.6,23.78
121.9166666,48.7666666,185,739.0,15.5,925.6,17.11
119.9333333,47.1666666,185,997.0,13.94,896.1,19.28
116.9666666,45.5166666,185,840.0,12.56,912.0,25.61
101.0666666,41.95,185,941.0,11.06,899.9,24.83
102.3666666,41.3666666,185,960.0,10.06,999.9,26.5
104.5,40.75,185,1329.0,10.0,859.2,29.0
112.0,43.65,185,966.0,11.39,896.4,27.67
114.15,44.6166666,185,1183.0,8.44,999.9,25.0
110.1333333,42.5333333,185,1223.0,7.11,869.4,28.89
115.0,44.0166666,185,1147.7,9.06,879.1,26.89
106.3833333,41.45,185,1510.0,10.06,842.2,25.72
112.9,42.4,185,1152.0,7.78,877.7,27.78
108.5166666,41.5666666,185,1290.0,13.61,863.5,26.78
110.4333333,41.7,185,1377.0,8.89,999.9,26.78
114.0,41.9,185,1484.0,9.44,845.7,23.5
111.824103,40.851422,185,1083.86,12.39,877.7,26.5
113.0666666,41.0333333,185,1416.0,9.89,999.9,25.0
105.75,39.7833333,185,1143.0,10.06,888.9,30.44
107.4,40.7666666,185,1041.0,14.17,888.0,28.5
107.9833333,39.1,185,1381.0,14.67,854.8,25.0
109.9833333,39.8333333,185,1459.0,12.78,847.0,26.61
117.6,44.5833333,185,997.0,14.06,895.1,22.67
120.9,44.5666666,185,266.0,17.22,975.6,24.0
119.4,43.9833333,185,485.0,18.39,950.1,24.39
116.1166666,43.95,185,1004.0,8.72,894.1,27.22
118.0333333,43.6333333,185,825.4,13.33,999.9,24.67
122.2666666,43.6,185,180.0,19.94,984.6,23.61
116.4666666,42.1833333,185,1247.0,11.89,869.8,22.83
118.8333333,42.3,185,567.0,16.28,931.3,25.44
120.7,42.3333333,185,401.0,17.17,959.3,25.06
121.7,50.45,186,733.0,11.33,927.8,13.83
123.7166666,49.2,186,288.0,12.78,979.4,18.61
116.8166666,48.6833333,186,556.7,17.83,941.5,24.83
121.9166666,48.7666666,186,739.0,13.11,928.1,15.22
119.9333333,47.1666666,186,997.0,12.61,898.8,17.94
116.9666666,45.5166666,186,840.0,14.94,911.8,25.56
101.0666666,41.95,186,941.0,12.67,901.7,25.83
102.3666666,41.3666666,186,960.0,16.06,999.9,21.94
104.5,40.75,186,1329.0,15.89,863.1,18.56
112.0,43.65,186,966.0,16.5,898.7,21.39
114.15,44.6166666,186,1183.0,13.72,999.9,22.67
110.1333333,42.5333333,186,1223.0,14.67,872.7,20.33
115.0,44.0166666,186,1147.7,14.72,880.0,23.33
106.3833333,41.45,186,1510.0,15.11,844.8,16.33
112.9,42.4,186,1152.0,14.17,879.0,25.17
108.5166666,41.5666666,186,1290.0,15.83,866.1,20.28
110.4333333,41.7,186,1377.0,13.94,999.9,21.83
114.0,41.9,186,1484.0,14.39,847.4,21.33
111.824103,40.851422,186,1083.86,17.0,880.0,24.67
113.0666666,41.0333333,186,1416.0,14.61,999.9,21.67
105.75,39.7833333,186,1143.0,14.78,892.2,23.28
107.4,40.7666666,186,1041.0,16.39,890.7,23.0
107.9833333,39.1,186,1381.0,16.67,857.1,23.44
109.9833333,39.8333333,186,1459.0,16.11,848.9,23.0
117.6,44.5833333,186,997.0,15.5,896.2,23.06
120.9,44.5666666,186,266.0,15.67,979.3,22.06
119.4,43.9833333,186,485.0,17.11,953.9,23.0
116.1166666,43.95,186,1004.0,13.78,895.2,26.33
118.0333333,43.6333333,186,825.4,15.72,999.9,22.33
122.2666666,43.6,186,180.0,18.56,988.3,23.56
116.4666666,42.1833333,186,1247.0,13.17,871.6,24.17
118.8333333,42.3,186,567.0,17.11,934.2,24.61
120.7,42.3333333,186,401.0,16.89,962.7,24.39
121.7,50.45,187,733.0,12.5,922.7,16.78
123.7166666,49.2,187,288.0,14.44,974.4,20.33
116.8166666,48.6833333,187,556.7,16.78,934.4,18.5
121.9166666,48.7666666,187,739.0,13.72,922.5,15.33
119.9333333,47.1666666,187,997.0,13.44,892.6,16.33
116.9666666,45.5166666,187,840.0,16.83,908.4,19.78
101.0666666,41.95,187,941.0,-3.61,901.0,27.56
102.3666666,41.3666666,187,960.0,6.28,999.9,28.33
104.5,40.75,187,1329.0,11.5,863.4,22.44
112.0,43.65,187,966.0,13.94,897.7,22.17
114.15,44.6166666,187,1183.0,14.44,999.9,21.06
110.1333333,42.5333333,187,1223.0,13.61,871.0,21.83
115.0,44.0166666,187,1147.7,14.72,877.4,21.67
106.3833333,41.45,187,1510.0,11.44,844.2,20.67
112.9,42.4,187,1152.0,14.39,878.6,22.17
108.5166666,41.5666666,187,1290.0,16.44,865.5,22.44
110.4333333,41.7,187,1377.0,12.67,999.9,22.11
114.0,41.9,187,1484.0,14.83,845.8,18.5
111.824103,40.851422,187,1083.86,17.39,880.2,19.56
113.0666666,41.0333333,187,1416.0,15.0,999.9,17.78
105.75,39.7833333,187,1143.0,14.17,893.5,24.33
107.4,40.7666666,187,1041.0,16.06,891.2,23.22
107.9833333,39.1,187,1381.0,15.5,857.7,21.33
109.9833333,39.8333333,187,1459.0,15.78,849.1,20.72
117.6,44.5833333,187,997.0,16.06,892.3,18.5
120.9,44.5666666,187,266.0,18.61,973.4,20.11
119.4,43.9833333,187,485.0,17.56,948.8,20.33
116.1166666,43.95,187,1004.0,14.72,892.2,23.33
118.0333333,43.6333333,187,825.4,16.39,999.9,19.39
122.2666666,43.6,187,180.0,20.33,984.5,22.44
116.4666666,42.1833333,187,1247.0,15.61,869.6,19.22
118.8333333,42.3,187,567.0,17.83,930.8,22.06
120.7,42.3333333,187,401.0,18.61,959.7,22.28
121.7,50.45,188,733.0,12.61,921.5,14.06
123.7166666,49.2,188,288.0,16.17,971.8,17.5
116.8166666,48.6833333,188,556.7,10.94,939.0,17.5
121.9166666,48.7666666,188,739.0,15.61,920.9,17.78
119.9333333,47.1666666,188,997.0,11.06,894.9,16.11
116.9666666,45.5166666,188,840.0,11.5,911.8,20.33
101.0666666,41.95,188,941.0,-9.72,899.0,29.94
102.3666666,41.3666666,188,960.0,2.17,999.9,30.33
104.5,40.75,188,1329.0,8.33,862.5,25.89
112.0,43.65,188,966.0,5.78,899.7,22.78
114.15,44.6166666,188,1183.0,7.17,999.9,20.28
110.1333333,42.5333333,188,1223.0,7.89,872.7,23.22
115.0,44.0166666,188,1147.7,6.22,880.1,22.56
106.3833333,41.45,188,1510.0,4.06,843.9,24.5
112.9,42.4,188,1152.0,8.33,880.6,23.72
108.5166666,41.5666666,188,1290.0,9.44,865.8,24.39
110.4333333,41.7,188,1377.0,8.44,999.9,23.5
114.0,41.9,188,1484.0,9.5,847.8,21.11
111.824103,40.851422,188,1083.86,14.0,881.3,21.44
113.0666666,41.0333333,188,1416.0,12.06,999.9,19.17
105.75,39.7833333,188,1143.0,9.89,892.9,26.94
107.4,40.7666666,188,1041.0,12.94,890.4,25.61
107.9833333,39.1,188,1381.0,12.0,857.7,22.89
109.9833333,39.8333333,188,1459.0,12.33,849.9,22.72
117.6,44.5833333,188,997.0,11.22,894.5,20.39
120.9,44.5666666,188,266.0,18.61,974.2,23.56
119.4,43.9833333,188,485.0,17.44,948.9,23.72
116.1166666,43.95,188,1004.0,6.06,894.9,23.78
118.0333333,43.6333333,188,825.4,10.78,999.9,22.89
122.2666666,43.6,188,180.0,20.22,985.4,22.39
116.4666666,42.1833333,188,1247.0,8.78,871.3,21.56
118.8333333,42.3,188,567.0,15.83,931.6,24.61
120.7,42.3333333,188,401.0,19.56,960.6,23.28
121.7,50.45,189,733.0,9.0,926.8,14.28
123.7166666,49.2,189,288.0,16.78,976.7,19.33
116.8166666,48.6833333,189,556.7,9.89,944.7,19.17
121.9166666,48.7666666,189,739.0,9.5,926.6,16.0
119.9333333,47.1666666,189,997.0,6.94,900.0,15.72
116.9666666,45.5166666,189,840.0,10.0,916.1,21.22
101.0666666,41.95,189,941.0,3.72,894.8,31.44
102.3666666,41.3666666,189,960.0,7.17,999.9,32.39
104.5,40.75,189,1329.0,9.28,860.2,25.78
112.0,43.65,189,966.0,9.72,900.9,24.56
114.15,44.6166666,189,1183.0,3.39,999.9,23.5
110.1333333,42.5333333,189,1223.0,9.39,873.4,22.06
115.0,44.0166666,189,1147.7,4.56,882.9,24.56
106.3833333,41.45,189,1510.0,7.11,842.2,24.89
112.9,42.4,189,1152.0,10.22,882.2,23.11
108.5166666,41.5666666,189,1290.0,11.22,866.6,23.39
110.4333333,41.7,189,1377.0,9.28,999.9,22.22
114.0,41.9,189,1484.0,11.61,850.2,19.89
111.824103,40.851422,189,1083.86,14.61,883.7,21.0
113.0666666,41.0333333,189,1416.0,12.44,999.9,19.61
105.75,39.7833333,189,1143.0,9.56,890.6,26.72
107.4,40.7666666,189,1041.0,11.78,890.9,25.28
107.9833333,39.1,189,1381.0,12.83,858.5,20.72
109.9833333,39.8333333,189,1459.0,11.72,851.3,20.61
117.6,44.5833333,189,997.0,9.61,899.0,21.56
120.9,44.5666666,189,266.0,19.72,979.3,24.44
119.4,43.9833333,189,485.0,17.89,953.9,23.44
116.1166666,43.95,189,1004.0,5.33,898.2,26.06
118.0333333,43.6333333,189,825.4,11.67,999.9,24.44
122.2666666,43.6,189,180.0,20.61,990.3,22.83
116.4666666,42.1833333,189,1247.0,14.17,874.4,20.67
118.8333333,42.3,189,567.0,16.78,935.5,24.5
120.7,42.3333333,189,401.0,19.17,964.9,23.56
121.7,50.45,190,733.0,10.5,928.9,17.11
123.7166666,49.2,190,288.0,15.94,978.8,21.39
116.8166666,48.6833333,190,556.7,14.78,944.2,21.22
121.9166666,48.7666666,190,739.0,12.61,929.3,17.11
119.9333333,47.1666666,190,997.0,11.89,900.8,20.11
116.9666666,45.5166666,190,840.0,13.94,914.8,25.72
101.0666666,41.95,190,941.0,6.11,897.6,26.56
102.3666666,41.3666666,190,960.0,7.28,999.9,27.83
104.5,40.75,190,1329.0,8.39,859.8,23.17
112.0,43.65,190,966.0,13.39,897.8,26.33
114.15,44.6166666,190,1183.0,11.28,999.9,24.89
110.1333333,42.5333333,190,1223.0,12.11,870.7,23.06
115.0,44.0166666,190,1147.7,11.33,882.0,25.22
106.3833333,41.45,190,1510.0,9.78,840.8,21.61
112.9,42.4,190,1152.0,13.11,880.4,24.33
108.5166666,41.5666666,190,1290.0,15.39,864.2,21.5
110.4333333,41.7,190,1377.0,12.56,999.9,21.44
114.0,41.9,190,1484.0,13.44,849.0,19.39
111.824103,40.851422,190,1083.86,16.06,881.1,21.56
113.0666666,41.0333333,190,1416.0,13.17,999.9,19.67
105.75,39.7833333,190,1143.0,11.44,889.9,24.28
107.4,40.7666666,190,1041.0,15.39,888.9,22.94
107.9833333,39.1,190,1381.0,16.61,856.0,18.83
109.9833333,39.8333333,190,1459.0,15.17,849.2,18.06
117.6,44.5833333,190,997.0,14.56,899.0,24.44
120.9,44.5666666,190,266.0,20.11,981.3,24.17
119.4,43.9833333,190,485.0,19.61,956.1,23.94
116.1166666,43.95,190,1004.0,10.83,897.5,26.94
118.0333333,43.6333333,190,825.4,14.39,999.9,24.61
122.2666666,43.6,190,180.0,20.5,990.8,25.28
116.4666666,42.1833333,190,1247.0,13.94,874.3,21.56
118.8333333,42.3,190,567.0,17.0,936.5,24.56
120.7,42.3333333,190,401.0,17.78,965.2,24.72
121.7,50.45,191,733.0,14.83,921.1,21.83
123.7166666,49.2,191,288.0,19.28,972.6,23.0
116.8166666,48.6833333,191,556.7,17.61,934.3,24.11
121.9166666,48.7666666,191,739.0,17.0,922.4,20.5
119.9333333,47.1666666,191,997.0,15.17,894.4,20.28
116.9666666,45.5166666,191,840.0,16.06,909.4,20.61
101.0666666,41.95,191,941.0,2.11,897.3,27.94
102.3666666,41.3666666,191,960.0,3.17,999.9,28.33
104.5,40.75,191,1329.0,3.33,860.3,24.94
112.0,43.65,191,966.0,15.56,895.0,22.28
114.15,44.6166666,191,1183.0,15.22,999.9,17.83
110.1333333,42.5333333,191,1223.0,10.94,868.6,22.89
115.0,44.0166666,191,1147.7,16.44,878.4,17.89
106.3833333,41.45,191,1510.0,3.39,841.4,23.44
112.9,42.4,191,1152.0,13.94,877.8,20.56
108.5166666,41.5666666,191,1290.0,13.56,863.1,23.83
110.4333333,41.7,191,1377.0,12.72,999.9,22.44
114.0,41.9,191,1484.0,14.78,845.7,17.33
111.824103,40.851422,191,1083.86,17.39,879.9,19.89
113.0666666,41.0333333,191,1416.0,14.94,999.9,18.17
105.75,39.7833333,191,1143.0,6.56,889.8,27.83
107.4,40.7666666,191,1041.0,13.56,888.1,23.61
107.9833333,39.1,191,1381.0,16.22,855.9,22.39
109.9833333,39.8333333,191,1459.0,15.61,848.2,19.5
117.6,44.5833333,191,997.0,15.94,893.3,20.17
120.9,44.5666666,191,266.0,20.33,974.1,22.94
119.4,43.9833333,191,485.0,19.33,950.0,22.56
116.1166666,43.95,191,1004.0,16.06,893.6,19.78
118.0333333,43.6333333,191,825.4,16.06,999.9,21.22
122.2666666,43.6,191,180.0,20.61,985.3,22.44
116.4666666,42.1833333,191,1247.0,15.06,870.3,17.11
118.8333333,42.3,191,567.0,17.61,932.3,22.0
120.7,42.3333333,191,401.0,19.56,960.8,22.39
121.7,50.45,192,733.0,13.44,912.8,17.83
123.7166666,49.2,192,288.0,18.78,963.0,23.56
116.8166666,48.6833333,192,556.7,12.39,932.7,19.89
121.9166666,48.7666666,192,739.0,13.28,914.3,19.22
119.9333333,47.1666666,192,997.0,10.17,889.6,20.61
116.9666666,45.5166666,192,840.0,13.39,907.8,21.11
101.0666666,41.95,192,941.0,-1.0,895.8,30.72
102.3666666,41.3666666,192,960.0,0.5,999.9,31.94
104.5,40.75,192,1329.0,5.28,858.6,27.72
112.0,43.65,192,966.0,9.72,895.8,24.0
114.15,44.6166666,192,1183.0,13.33,999.9,20.17
110.1333333,42.5333333,192,1223.0,7.33,869.4,24.28
115.0,44.0166666,192,1147.7,14.67,877.0,21.89
106.3833333,41.45,192,1510.0,3.11,840.6,26.72
112.9,42.4,192,1152.0,9.78,877.6,25.61
108.5166666,41.5666666,192,1290.0,10.61,863.3,25.89
110.4333333,41.7,192,1377.0,8.83,999.9,24.28
114.0,41.9,192,1484.0,14.78,846.4,19.5
111.824103,40.851422,192,1083.86,18.44,879.5,23.78
113.0666666,41.0333333,192,1416.0,15.28,999.9,22.22
105.75,39.7833333,192,1143.0,8.67,888.7,29.94
107.4,40.7666666,192,1041.0,13.72,888.0,26.72
107.9833333,39.1,192,1381.0,16.11,855.4,24.89
109.9833333,39.8333333,192,1459.0,16.06,848.5,22.0
117.6,44.5833333,192,997.0,13.78,891.7,21.83
120.9,44.5666666,192,266.0,18.06,970.2,26.11
119.4,43.9833333,192,485.0,16.0,946.4,25.39
116.1166666,43.95,192,1004.0,12.72,892.0,24.39
118.0333333,43.6333333,192,825.4,13.89,999.9,23.44
122.2666666,43.6,192,180.0,22.78,981.7,26.11
116.4666666,42.1833333,192,1247.0,14.61,869.7,21.78
118.8333333,42.3,192,567.0,16.83,930.5,24.61
120.7,42.3333333,192,401.0,20.56,958.3,25.78
121.7,50.45,193,733.0,11.67,913.4,16.11
123.7166666,49.2,193,288.0,14.67,964.0,21.61
116.8166666,48.6833333,193,556.7,11.22,934.5,20.61
121.9166666,48.7666666,193,739.0,10.0,915.5,16.72
119.9333333,47.1666666,193,997.0,7.72,890.9,17.11
116.9666666,45.5166666,193,840.0,9.39,909.2,22.0
101.0666666,41.95,193,941.0,2.0,893.7,32.17
102.3666666,41.3666666,193,960.0,3.67,999.9,33.17
104.5,40.75,193,1329.0,11.17,858.0,26.56
112.0,43.65,193,966.0,8.33,897.3,24.11
114.15,44.6166666,193,1183.0,8.17,999.9,21.33
110.1333333,42.5333333,193,1223.0,8.72,870.3,22.72
115.0,44.0166666,193,1147.7,9.61,878.6,22.61
106.3833333,41.45,193,1510.0,7.89,840.6,25.89
112.9,42.4,193,1152.0,12.0,878.3,24.11
108.5166666,41.5666666,193,1290.0,15.5,863.7,22.5
110.4333333,41.7,193,1377.0,12.06,999.9,21.33
114.0,41.9,193,1484.0,14.06,846.4,19.56
111.824103,40.851422,193,1083.86,16.67,879.3,22.22
113.0666666,41.0333333,193,1416.0,14.61,999.9,20.78
105.75,39.7833333,193,1143.0,14.72,887.2,27.33
107.4,40.7666666,193,1041.0,16.06,888.3,24.0
107.9833333,39.1,193,1381.0,17.22,854.3,24.11
109.9833333,39.8333333,193,1459.0,15.39,847.6,21.22
117.6,44.5833333,193,997.0,9.17,892.9,22.94
120.9,44.5666666,193,266.0,17.61,970.2,28.39
119.4,43.9833333,193,485.0,13.39,946.2,29.0
116.1166666,43.95,193,1004.0,8.61,893.2,25.39
118.0333333,43.6333333,193,825.4,14.11,999.9,25.22
122.2666666,43.6,193,180.0,23.33,981.2,27.11
116.4666666,42.1833333,193,1247.0,14.89,869.8,21.39
118.8333333,42.3,193,567.0,17.89,929.4,26.89
120.7,42.3333333,193,401.0,22.0,957.5,26.39
121.7,50.45,194,733.0,12.83,916.5,16.39
123.7166666,49.2,194,288.0,15.78,965.5,22.28
116.8166666,48.6833333,194,556.7,13.78,937.3,21.89
121.9166666,48.7666666,194,739.0,13.61,917.2,18.44
119.9333333,47.1666666,194,997.0,9.28,892.2,18.5
116.9666666,45.5166666,194,840.0,10.94,909.9,23.33
101.0666666,41.95,194,941.0,14.89,896.4,21.61
102.3666666,41.3666666,194,960.0,14.11,999.9,26.33
104.5,40.75,194,1329.0,14.0,856.8,26.39
112.0,43.65,194,966.0,9.67,896.1,28.0
114.15,44.6166666,194,1183.0,9.56,999.9,24.56
110.1333333,42.5333333,194,1223.0,5.22,869.4,28.0
115.0,44.0166666,194,1147.7,10.72,878.7,26.17
106.3833333,41.45,194,1510.0,14.28,839.1,26.0
112.9,42.4,194,1152.0,10.5,878.4,27.11
108.5166666,41.5666666,194,1290.0,15.67,862.9,26.39
110.4333333,41.7,194,1377.0,8.28,999.9,25.78
114.0,41.9,194,1484.0,13.39,846.6,22.28
111.824103,40.851422,194,1083.86,16.5,879.1,24.83
113.0666666,41.0333333,194,1416.0,13.94,999.9,22.67
105.75,39.7833333,194,1143.0,14.83,886.0,29.89
107.4,40.7666666,194,1041.0,17.28,886.5,27.44
107.9833333,39.1,194,1381.0,18.78,853.8,25.78
109.9833333,39.8333333,194,1459.0,17.17,847.4,23.89
117.6,44.5833333,194,997.0,12.06,893.3,22.83
120.9,44.5666666,194,266.0,12.28,970.9,28.17
119.4,43.9833333,194,485.0,11.94,946.8,28.72
116.1166666,43.95,194,1004.0,8.17,893.4,27.78
118.0333333,43.6333333,194,825.4,10.33,999.9,26.39
122.2666666,43.6,194,180.0,22.56,981.8,27.06
116.4666666,42.1833333,194,1247.0,13.83,870.6,21.89
118.8333333,42.3,194,567.0,13.0,930.7,26.28
120.7,42.3333333,194,401.0,18.56,958.1,28.11
121.7,50.45,195,733.0,13.11,922.6,17.39
123.7166666,49.2,195,288.0,16.61,970.6,24.06
116.8166666,48.6833333,195,556.7,13.89,940.2,25.11
121.9166666,48.7666666,195,739.0,13.94,922.1,20.17
119.9333333,47.1666666,195,997.0,12.33,895.8,21.61
116.9666666,45.5166666,195,840.0,13.67,909.9,26.44
101.0666666,41.95,195,941.0,11.83,896.6,27.89
102.3666666,41.3666666,195,960.0,8.78,999.9,29.28
104.5,40.75,195,1329.0,9.33,859.8,24.78
112.0,43.65,195,966.0,19.0,894.3,24.61
114.15,44.6166666,195,1183.0,15.44,999.9,24.22
110.1333333,42.5333333,195,1223.0,15.44,868.2,24.83
115.0,44.0166666,195,1147.7,17.78,877.5,24.83
106.3833333,41.45,195,1510.0,11.06,841.1,21.5
112.9,42.4,195,1152.0,17.33,876.6,26.33
108.5166666,41.5666666,195,1290.0,15.28,862.2,24.06
110.4333333,41.7,195,1377.0,17.28,999.9,23.5
114.0,41.9,195,1484.0,18.11,845.4,21.89
111.824103,40.851422,195,1083.86,20.0,878.5,22.44
113.0666666,41.0333333,195,1416.0,17.11,999.9,21.72
105.75,39.7833333,195,1143.0,11.89,889.4,24.67
107.4,40.7666666,195,1041.0,15.33,887.3,22.61
107.9833333,39.1,195,1381.0,14.28,854.6,23.72
109.9833333,39.8333333,195,1459.0,19.06,846.9,21.28
117.6,44.5833333,195,997.0,15.5,893.5,26.11
120.9,44.5666666,195,266.0,18.28,973.5,29.17
119.4,43.9833333,195,485.0,17.22,948.7,29.28
116.1166666,43.95,195,1004.0,14.94,893.1,26.67
118.0333333,43.6333333,195,825.4,14.33,999.9,28.78
122.2666666,43.6,195,180.0,24.0,983.9,28.17
116.4666666,42.1833333,195,1247.0,16.94,869.9,24.5
118.8333333,42.3,195,567.0,18.89,930.5,28.61
120.7,42.3333333,195,401.0,22.33,959.4,27.28
121.7,50.45,196,733.0,16.56,921.7,19.0
123.7166666,49.2,196,288.0,19.22,971.5,23.28
116.8166666,48.6833333,196,556.7,17.06,937.0,19.11
121.9166666,48.7666666,196,739.0,16.22,921.4,18.44
119.9333333,47.1666666,196,997.0,16.5,892.6,19.11
116.9666666,45.5166666,196,840.0,17.56,908.4,25.5
101.0666666,41.95,196,941.0,7.44,893.2,30.33
102.3666666,41.3666666,196,960.0,5.39,999.9,32.94
104.5,40.75,196,1329.0,7.72,857.4,28.61
112.0,43.65,196,966.0,14.72,895.0,28.0
114.15,44.6166666,196,1183.0,18.28,999.9,23.94
110.1333333,42.5333333,196,1223.0,11.39,868.5,26.94
115.0,44.0166666,196,1147.7,18.89,877.9,24.67
106.3833333,41.45,196,1510.0,8.22,839.5,27.0
112.9,42.4,196,1152.0,15.44,877.4,26.22
